장르,제목,회차,좋아요수,평점,평점기여자수,전체댓글수,베댓공감수,베댓비공감수
순정,오로지너를이기고싶어,85,18363,9.98,14145,2090,104480,1218
순정,오로지너를이기고싶어,86,17932,9.97,14281,2153,123387,809
순정,오로지너를이기고싶어,87,17556,9.94,13147,1746,72523,1104
순정,오로지너를이기고싶어,88,17978,9.96,14447,2727,78659,5768
순정,오로지너를이기고싶어,89,17507,9.97,12695,1702,89211,529
순정,오로지너를이기고싶어,90,18855,9.98,15532,2282,81022,764
순정,오로지너를이기고싶어,91,19827,9.97,17650,2196,113271,556
순정,오로지너를이기고싶어,92,18150,9.97,14675,2117,68412,2962
순정,오로지너를이기고싶어,93,18009,9.97,14697,1818,81796,616
순정,오로지너를이기고싶어,94,18682,9.98,15444,3087,212983,902
순정,오로지너를이기고싶어,95,18314,9.98,14790,1795,157470,652
순정,오로지너를이기고싶어,96,19253,9.98,19140,2048,110423,1268
순정,오로지너를이기고싶어,97,17706,9.96,14211,1754,82348,1319
순정,오로지너를이기고싶어,98,18012,9.96,14384,1832,89189,1354
순정,오로지너를이기고싶어,99,17403,9.97,13814,1940,166483,2426
순정,오로지너를이기고싶어,100,17745,9.97,13492,2179,114692,3068
순정,오로지너를이기고싶어,101,17306,9.96,13724,2017,110874,916
순정,오로지너를이기고싶어,102,16662,9.97,12811,1173,63698,665
순정,오로지너를이기고싶어,103,17946,9.97,27081,1742,63244,3272
순정,오로지너를이기고싶어,104,18186,9.97,17610,2091,79378,5899
순정,오로지너를이기고싶어,105,16881,9.96,14388,1116,52830,962
순정,오로지너를이기고싶어,106,16491,9.97,12458,786,72094,320
순정,오로지너를이기고싶어,107,16720,9.97,12892,967,70724,269
순정,오로지너를이기고싶어,108,17630,9.97,14822,1699,69652,415
순정,오로지너를이기고싶어,109,16678,9.97,12773,1239,111635,12088
순정,오로지너를이기고싶어,110,17394,9.97,14962,1713,50795,260
순정,오로지너를이기고싶어,111,17080,9.92,13610,1682,90590,2170
순정,오로지너를이기고싶어,112,16481,9.96,12953,1043,72637,373
순정,오로지너를이기고싶어,113,15872,9.97,13022,924,53837,352
순정,오로지너를이기고싶어,114,17811,9.97,15302,2758,102626,647
순정,오로지너를이기고싶어,115,15491,9.97,11873,970,56792,288
순정,오로지너를이기고싶어,116,15630,9.78,14675,1791,101049,281
순정,오로지너를이기고싶어,117,15257,9.97,11730,907,67890,266
순정,오로지너를이기고싶어,118,15525,9.84,12139,1664,75552,896
순정,오로지너를이기고싶어,119,16770,9.96,13756,1661,85626,301
순정,오로지너를이기고싶어,120,15742,9.97,12403,1421,57980,409
순정,오로지너를이기고싶어,121,16161,9.96,12513,1301,88261,363
순정,오로지너를이기고싶어,122,16325,9.98,13396,1704,46237,495
순정,오로지너를이기고싶어,123,15179,9.96,12159,989,40728,342
순정,오로지너를이기고싶어,124,15286,9.97,11391,1385,37123,222
순정,오로지너를이기고싶어,125,14316,9.95,10535,870,34325,217
순정,오로지너를이기고싶어,126,16466,9.86,15103,2225,68456,557
순정,오로지너를이기고싶어,127,13826,8.61,13986,2010,76459,1560
순정,오로지너를이기고싶어,128,14665,9.94,12774,1627,39662,210
순정,오로지너를이기고싶어,129,14520,9.95,12128,1277,38650,253
순정,오로지너를이기고싶어,130,13886,9.92,11077,1204,45015,250
순정,오로지너를이기고싶어,131,14417,9.96,12162,986,78191,218
순정,이두나!,78,18943,9.92,18447,1225,129945,725
순정,이두나!,79,19820,9.92,19489,1402,123895,1313
순정,이두나!,80,19214,9.92,19325,1505,136711,657
순정,이두나!,81,18093,9.9,17540,853,96079,1350
순정,이두나!,82,17949,9.89,16899,913,133674,1091
순정,이두나!,83,17997,9.86,18972,858,86088,1075
순정,이두나!,84,18647,9.62,20002,1157,124150,1883
순정,이두나!,85,18420,9.83,19728,961,130478,1183
순정,이두나!,86,16622,9.73,15934,1138,155337,1406
순정,이두나!,87,16584,9.73,17114,833,104900,997
순정,이두나!,88,16515,9.63,16199,1049,120738,1676
순정,이두나!,89,16159,9.39,16913,1438,73664,1323
순정,이두나!,90,15687,8.96,18696,895,61260,1742
순정,이두나!,91,16133,6.81,32333,5325,87289,16556
순정,이두나!,92,17952,6.96,46119,19340,138869,25076
순정,이두나!,93,16726,8.74,26546,2432,100884,5071
순정,이두나!,94,15948,9.08,20426,988,89043,2149
순정,이두나!,95,15667,9.47,22624,2790,99926,7555
순정,이두나!,96,14851,9.7,16660,596,95028,796
순정,이두나!,97,14951,9.78,16383,837,98850,1597
순정,이두나!,98,14187,9.83,15255,664,59589,459
순정,이두나!,99,14245,9.82,15412,765,86507,484
순정,이두나!,100,13906,9.49,15523,1483,147290,1679
순정,이두나!,101,14331,9.87,15902,906,142065,1016
순정,이두나!,102,14112,9.91,15713,686,85927,2539
순정,이두나!,103,13928,9.92,14763,444,76677,362
순정,이두나!,104,15019,9.9,16085,990,82168,827
순정,이두나!,105,13838,9.93,14873,534,60546,1754
순정,이두나!,106,13165,9.94,13062,417,60327,994
순정,이두나!,107,13266,9.94,14227,352,41262,1085
순정,이두나!,108,12635,9.89,13716,539,64424,2396
순정,이두나!,109,12326,9.9,13076,522,73749,1074
순정,이두나!,110,12418,9.94,13803,583,57325,499
순정,이두나!,111,12583,9.94,13514,710,80728,1253
순정,이두나!,112,12002,9.61,13862,739,43405,2420
순정,이두나!,113,12181,9.93,13334,699,54680,1470
순정,이두나!,114,12348,9.9,13528,743,50656,640
순정,이두나!,115,13460,9.89,15322,900,101048,902
순정,이두나!,116,13999,9.88,15961,1363,95490,2619
순정,이두나!,117,12685,9.92,14319,861,59533,894
순정,이두나!,118,13188,9.91,13890,995,89394,1607
순정,이두나!,119,12539,9.86,14456,650,63172,595
순정,이두나!,120,12258,9.92,13495,784,78024,1768
순정,이두나!,121,11959,9.91,12912,588,83705,1359
순정,이두나!,122,11765,9.92,13320,588,64302,1307
순정,이두나!,123,12298,9.93,14174,758,62621,1165
순정,이두나!,124,11877,9.94,13440,634,58358,814
순정,이두나!,125,11998,9.92,13362,641,65365,1019
순정,이두나!,126,11638,9.88,13341,573,59695,522
순정,이두나!,127,11459,9.93,12711,330,51944,305
순정,이두나!,128,11168,9.92,13005,422,42715,641
순정,이두나!,129,11749,9.94,12866,475,64577,241
순정,재혼황후,47,33422,9.98,27308,3166,201928,1782
순정,재혼황후,48,33657,9.96,27500,5921,280073,3285
순정,재혼황후,49,32751,9.96,25700,3445,208455,2974
순정,재혼황후,50,33518,9.96,26518,4929,345398,1989
순정,재혼황후,51,33384,9.97,26297,3100,299701,2183
순정,재혼황후,52,33962,9.98,27534,1961,264533,2920
순정,재혼황후,53,32785,9.98,26411,4162,344241,2176
순정,재혼황후,54,32518,9.98,26636,2276,194814,1598
순정,재혼황후,55,34421,9.98,27842,2442,300034,1412
순정,재혼황후,56,32097,9.98,25144,3325,311951,2169
순정,재혼황후,57,31858,9.98,26481,3053,243061,2114
순정,재혼황후,58,32934,9.98,26422,2120,256303,1660
순정,재혼황후,59,31121,9.98,25608,1660,168396,4707
순정,재혼황후,60,32309,9.98,26332,5147,290529,1197
순정,재혼황후,61,32286,9.98,26672,2671,270257,1058
순정,재혼황후,62,36155,9.99,31283,2785,273620,556
순정,재혼황후,63,43140,9.99,38566,6178,414327,840
순정,재혼황후,64,38535,9.98,31760,2811,233823,2005
순정,재혼황후,65,34910,9.98,28500,3240,337720,1518
순정,재혼황후,66,34295,9.98,27112,4163,334253,3848
순정,재혼황후,67,34021,9.99,28566,2122,191576,3594
순정,재혼황후,68,33071,9.98,28319,1916,225676,968
순정,재혼황후,69,32019,9.98,27717,2908,270279,2665
순정,재혼황후,70,31191,9.96,25979,2038,214300,1749
순정,재혼황후,71,29910,9.96,24989,2782,216592,1329
순정,재혼황후,72,34440,9.99,29813,1965,183731,622
순정,재혼황후,73,33893,9.98,28983,1749,206187,1361
순정,재혼황후,74,33456,9.98,28300,2836,289717,1148
순정,재혼황후,75,31980,9.98,26975,2553,211789,890
순정,재혼황후,76,31077,9.98,26424,2196,286802,838
순정,재혼황후,77,32767,9.98,27893,1802,241414,741
순정,재혼황후,78,36853,9.98,33657,2983,276839,1742
순정,재혼황후,79,34887,9.96,29618,3237,200958,625
순정,재혼황후,80,45878,9.62,41464,8502,359625,12558
순정,재혼황후,81,35602,9.98,29464,3471,321439,596
순정,재혼황후,82,35389,9.98,29628,4405,291688,613
순정,재혼황후,83,35789,9.98,30729,2386,289120,1411
순정,재혼황후,84,33593,9.98,29290,1658,226969,597
순정,재혼황후,85,42168,9.97,37755,4745,124893,909
순정,재혼황후,86,27859,9.93,18384,2399,114382,348
순정,재혼황후,87,21895,9.95,13212,4211,253362,1546
순정,재혼황후,88,17673,9.92,13178,2639,82575,229
순정,재혼황후,89,35055,9.98,27427,3265,206916,938
순정,재혼황후,90,28082,9.98,24178,838,132456,853
순정,재혼황후,91,27732,9.98,25067,1176,197589,494
순정,재혼황후,92,28671,9.98,25866,1254,139219,617
순정,재혼황후,93,26494,9.98,23309,615,95936,481
순정,재혼황후,94,26162,9.98,23038,1519,195575,327
순정,재혼황후,95,29277,9.84,26018,2039,136663,2035
순정,재혼황후,96,25785,9.95,21678,1706,145828,830
순정,재혼황후,97,24543,9.98,22703,1293,148175,637
순정,재혼황후,98,25105,9.97,22589,1131,107189,1009
순정,하루만네가되고싶어,55,35941,9.98,30098,2388,335128,1436
순정,하루만네가되고싶어,56,35572,9.98,31133,3304,361401,1704
순정,하루만네가되고싶어,57,36267,9.98,32097,2041,310358,1009
순정,하루만네가되고싶어,58,35817,9.98,31318,2968,358770,1073
순정,하루만네가되고싶어,59,38042,9.98,34343,3790,328254,1229
순정,하루만네가되고싶어,60,35553,9.98,29861,3625,396325,2150
순정,하루만네가되고싶어,61,35981,9.98,30833,3108,347750,836
순정,하루만네가되고싶어,62,35511,9.98,32413,2250,259677,888
순정,하루만네가되고싶어,63,32905,9.98,29223,1948,220945,1184
순정,하루만네가되고싶어,64,33590,9.98,28842,2127,226776,1161
순정,하루만네가되고싶어,65,32578,9.98,28407,1894,272263,624
순정,하루만네가되고싶어,66,32861,9.98,29456,2612,268679,3226
순정,하루만네가되고싶어,67,32675,9.99,30018,1677,274296,597
순정,하루만네가되고싶어,68,32381,9.99,29134,1336,276581,805
순정,하루만네가되고싶어,69,32725,9.98,29577,1682,191580,707
순정,하루만네가되고싶어,70,33968,9.99,30161,2214,272540,988
순정,하루만네가되고싶어,71,35024,9.99,31427,2625,447683,863
순정,하루만네가되고싶어,72,32476,9.99,30561,1498,353145,1846
순정,하루만네가되고싶어,73,32949,9.98,29083,1290,336575,1068
순정,하루만네가되고싶어,74,33406,9.98,29869,2037,253935,814
순정,하루만네가되고싶어,75,33160,9.98,29401,1591,318941,1189
순정,하루만네가되고싶어,76,33875,9.98,31427,1999,387537,785
순정,하루만네가되고싶어,77,33474,9.98,30585,1762,299593,1782
순정,하루만네가되고싶어,78,34110,9.98,30719,1808,344050,739
순정,하루만네가되고싶어,79,31420,9.98,27504,1231,278413,668
순정,하루만네가되고싶어,80,31781,9.98,28767,1519,236621,5765
순정,하루만네가되고싶어,81,30257,9.98,28149,1074,116117,1359
순정,하루만네가되고싶어,82,32108,9.97,30570,1710,245051,828
순정,하루만네가되고싶어,83,33121,9.98,29968,2566,282370,2780
순정,하루만네가되고싶어,84,31152,9.98,27808,1880,290143,2765
순정,하루만네가되고싶어,85,31386,9.98,29973,1322,215389,640
순정,하루만네가되고싶어,86,31958,9.97,30302,1772,283850,738
순정,하루만네가되고싶어,87,29598,9.98,26809,1420,254475,377
순정,하루만네가되고싶어,88,28554,9.97,26831,1192,144589,2171
순정,하루만네가되고싶어,89,28325,9.98,26270,1575,204334,454
순정,하루만네가되고싶어,90,28054,9.97,26696,1070,188589,1009
순정,하루만네가되고싶어,91,29059,9.97,27352,1639,218438,842
순정,하루만네가되고싶어,92,32112,9.96,29084,2570,315119,2723
순정,하루만네가되고싶어,93,28514,9.97,26305,1420,203990,1115
순정,하루만네가되고싶어,94,26042,9.98,24097,993,137247,1122
순정,하루만네가되고싶어,95,24697,9.98,22024,917,122032,460
순정,하루만네가되고싶어,96,24723,9.98,23071,990,163576,775
순정,하루만네가되고싶어,97,25225,9.98,22386,1191,167584,313
순정,하루만네가되고싶어,98,24063,9.98,21823,1305,170240,1540
순정,하루만네가되고싶어,99,22861,9.98,21426,1031,131256,546
순정,하루만네가되고싶어,100,22861,9.98,20649,1077,146420,564
순정,하루만네가되고싶어,101,25689,9.98,23183,1608,242812,934
순정,하루만네가되고싶어,102,23454,9.98,21237,1163,182012,1109
순정,하루만네가되고싶어,103,30793,9.95,25002,4359,361283,723
순정,하루만네가되고싶어,104,31433,9.97,24891,3271,303673,1249
순정,하루만네가되고싶어,105,24021,9.98,21815,1114,177197,372
순정,하루만네가되고싶어,106,23355,9.97,19807,1558,210393,606
순정,홍시는날좋아해!,121,13189,9.98,11174,454,81540,507
순정,홍시는날좋아해!,122,13244,9.98,11479,407,80917,236
순정,홍시는날좋아해!,123,14105,9.98,12266,809,86812,227
순정,홍시는날좋아해!,124,12483,9.99,10784,345,47739,116
순정,홍시는날좋아해!,125,12712,9.98,11223,309,71750,143
순정,홍시는날좋아해!,126,13261,9.98,11914,656,84562,226
순정,홍시는날좋아해!,127,12815,9.97,11376,623,68759,525
순정,홍시는날좋아해!,128,14189,9.98,12920,1016,132036,224
순정,홍시는날좋아해!,129,12659,9.98,11227,433,98871,250
순정,홍시는날좋아해!,130,12082,9.98,10407,261,63340,498
순정,홍시는날좋아해!,131,12219,9.97,10557,365,93779,343
순정,홍시는날좋아해!,132,12914,9.98,11578,644,83888,318
순정,홍시는날좋아해!,133,12483,9.97,10984,449,73617,217
순정,홍시는날좋아해!,134,15672,9.97,13373,1986,150252,356
순정,홍시는날좋아해!,135,12244,9.98,10075,633,76995,215
순정,홍시는날좋아해!,136,11975,9.98,10553,426,77658,227
순정,홍시는날좋아해!,137,11969,9.95,10774,993,92715,137
순정,홍시는날좋아해!,138,12863,9.98,11846,819,111480,206
순정,홍시는날좋아해!,139,13010,9.98,11620,652,128809,195
순정,홍시는날좋아해!,140,12575,9.96,11510,1093,110802,273
순정,홍시는날좋아해!,141,11242,9.63,11260,772,64960,3960
순정,홍시는날좋아해!,142,11024,9.89,10396,469,54908,2101
순정,홍시는날좋아해!,143,10720,9.88,11310,489,63972,337
순정,홍시는날좋아해!,144,10181,9.89,8949,448,63286,146
순정,홍시는날좋아해!,145,10408,9.96,9533,587,78544,214
순정,홍시는날좋아해!,146,10916,9.95,9963,479,76294,301
순정,홍시는날좋아해!,147,10572,9.96,9877,263,50499,184
순정,홍시는날좋아해!,148,10906,9.97,9446,451,78763,460
순정,홍시는날좋아해!,149,10482,9.97,9653,223,56141,292
순정,홍시는날좋아해!,150,10364,9.93,9498,276,52683,2098
순정,홍시는날좋아해!,151,10612,9.98,9928,222,62909,208
순정,홍시는날좋아해!,152,10979,9.97,10224,429,72844,371
순정,홍시는날좋아해!,153,10775,9.98,10202,390,57429,182
순정,홍시는날좋아해!,154,10700,9.98,10002,590,113840,271
순정,홍시는날좋아해!,155,10857,9.97,10174,598,99328,493
순정,홍시는날좋아해!,156,9999,9.97,9312,271,61294,363
순정,홍시는날좋아해!,157,11946,9.98,10966,875,67393,236
순정,홍시는날좋아해!,158,10138,9.98,9282,266,53592,93
순정,홍시는날좋아해!,159,12829,9.98,11324,1280,120772,305
순정,홍시는날좋아해!,160,11670,9.98,10248,664,89857,259
순정,홍시는날좋아해!,161,10186,9.98,9722,275,60140,299
순정,홍시는날좋아해!,162,9796,9.97,9224,214,54135,145
순정,홍시는날좋아해!,163,10167,9.98,9504,228,71623,176
순정,홍시는날좋아해!,164,11177,9.98,10746,401,67707,184
순정,홍시는날좋아해!,165,12377,9.97,11473,2224,107125,454
순정,홍시는날좋아해!,166,11212,9.98,9819,1184,54368,106
순정,홍시는날좋아해!,167,9544,9.98,8812,286,57782,57
순정,홍시는날좋아해!,168,8536,9.98,8205,180,36436,60
순정,홍시는날좋아해!,169,8458,9.98,8217,209,39397,66
순정,홍시는날좋아해!,170,8399,9.98,8091,185,48599,66
순정,홍시는날좋아해!,171,8133,9.98,7978,260,20513,42
순정,홍시는날좋아해!,172,8975,9.98,8506,294,46345,75
순정,아홉수우리들,78,14983,9.99,18861,641,82393,917
순정,아홉수우리들,79,11878,9.98,15093,459,162936,946
순정,아홉수우리들,80,12289,9.98,15854,566,99135,1785
순정,아홉수우리들,81,11632,9.98,14447,398,60749,802
순정,아홉수우리들,82,12864,9.98,17075,548,76204,384
순정,아홉수우리들,83,12484,9.99,16371,558,83854,509
순정,아홉수우리들,84,13768,9.99,17927,926,128991,1312
순정,아홉수우리들,85,14000,9.99,18763,1215,110694,321
순정,아홉수우리들,86,11779,9.98,15124,357,80647,344
순정,아홉수우리들,87,12177,9.99,15641,1508,135193,4093
순정,아홉수우리들,88,12164,9.99,15570,485,84346,393
순정,아홉수우리들,89,13978,9.99,18455,1175,104585,3056
순정,아홉수우리들,90,14074,9.99,18546,814,143415,404
순정,아홉수우리들,91,18831,9.99,25345,1534,87839,983
순정,아홉수우리들,92,13129,9.99,17381,649,78418,539
순정,아홉수우리들,93,15077,9.99,20604,1113,217554,451
순정,아홉수우리들,94,14851,9.99,19557,1011,128774,310
순정,아홉수우리들,95,15494,9.98,20324,1360,156455,585
순정,아홉수우리들,96,12497,9.98,16231,555,101670,475
순정,아홉수우리들,97,12721,9.98,16476,842,134020,506
순정,아홉수우리들,98,13457,9.99,16761,1065,172245,624
순정,아홉수우리들,99,13771,9.99,17866,785,150462,748
순정,아홉수우리들,100,13540,9.98,18321,573,87255,495
순정,아홉수우리들,101,14620,9.99,21036,819,110939,211
순정,아홉수우리들,102,13025,9.99,17098,467,95015,268
순정,아홉수우리들,103,11697,9.94,15085,632,115139,1402
순정,아홉수우리들,104,12653,9.98,17081,645,118156,1407
순정,아홉수우리들,105,12151,9.98,15858,640,136262,2060
순정,아홉수우리들,106,12943,9.99,16941,849,161302,272
순정,아홉수우리들,107,14359,9.99,19269,766,113282,664
순정,아홉수우리들,108,12589,9.99,17299,733,152812,587
순정,아홉수우리들,109,12827,9.98,16505,571,107434,256
순정,아홉수우리들,110,11908,9.98,14693,596,94303,621
순정,아홉수우리들,111,12181,9.98,15837,836,125710,888
순정,아홉수우리들,112,13229,9.99,17352,605,85818,203
순정,아홉수우리들,113,13370,9.98,16383,993,90715,463
순정,아홉수우리들,114,12380,9.98,16110,1628,157034,1081
순정,아홉수우리들,115,12700,9.97,16402,1837,190726,1743
순정,아홉수우리들,116,16067,9.98,20842,1585,125622,598
순정,아홉수우리들,117,12573,9.98,16209,767,158561,606
순정,아홉수우리들,118,12562,9.97,15943,1226,102258,420
순정,아홉수우리들,119,12212,9.98,16154,1453,106182,419
순정,아홉수우리들,120,12230,9.98,15881,788,144843,425
순정,아홉수우리들,121,13026,9.98,18522,947,115079,338
순정,아홉수우리들,122,12425,9.97,18865,1154,30807,325
순정,아홉수우리들,123,14935,9.98,17003,1966,89736,258
순정,아홉수우리들,124,10976,9.98,14924,586,122038,693
순정,아홉수우리들,125,10911,9.97,14383,1182,126353,639
순정,아홉수우리들,126,10962,9.98,14234,934,91174,1028
순정,아홉수우리들,127,13830,9.99,18696,955,131586,292
순정,아홉수우리들,128,11254,9.99,15584,594,59905,193
순정,아홉수우리들,129,12256,9.99,16813,758,103183,290
순정,모락모락왕세자님,51,3015,9.86,2376,140,5917,185
순정,모락모락왕세자님,52,2933,9.92,2229,248,9831,116
순정,모락모락왕세자님,53,3138,9.87,2391,409,18482,204
순정,모락모락왕세자님,54,2959,9.93,2403,179,13313,71
순정,모락모락왕세자님,55,2970,9.91,2242,211,11485,92
순정,모락모락왕세자님,56,2919,9.93,2325,183,10785,57
순정,모락모락왕세자님,57,2722,9.88,2147,92,7924,40
순정,모락모락왕세자님,58,2735,9.92,2324,101,5937,40
순정,모락모락왕세자님,59,2652,9.94,2148,144,4643,85
순정,모락모락왕세자님,60,2602,9.92,2046,222,11492,215
순정,모락모락왕세자님,61,2604,9.91,2067,194,10064,110
순정,모락모락왕세자님,62,2701,9.92,2194,237,9197,89
순정,모락모락왕세자님,63,2682,9.87,2205,163,6686,143
순정,모락모락왕세자님,64,2644,9.9,2131,193,6588,252
순정,모락모락왕세자님,65,2594,9.93,2063,151,9253,33
순정,모락모락왕세자님,66,2713,9.91,2219,204,21023,134
순정,모락모락왕세자님,67,4126,9.86,3397,1248,17338,126
순정,모락모락왕세자님,68,3517,9.93,3077,921,10563,94
순정,모락모락왕세자님,69,2597,9.94,2234,145,6738,84
순정,모락모락왕세자님,70,2309,9.95,1959,154,6452,96
순정,모락모락왕세자님,71,2227,9.95,1923,133,5602,60
순정,모락모락왕세자님,72,2124,9.93,1824,92,6658,64
순정,모락모락왕세자님,73,2226,9.96,1962,148,11604,45
순정,모락모락왕세자님,74,2178,9.92,1908,164,7667,111
순정,모락모락왕세자님,75,1960,9.92,1767,124,4561,34
순정,모락모락왕세자님,76,1940,9.95,1725,103,6744,22
순정,모락모락왕세자님,77,1825,9.95,1658,102,2901,24
순정,모락모락왕세자님,78,1789,9.95,1614,82,3605,21
순정,모락모락왕세자님,79,1723,9.96,1525,75,4352,19
순정,모락모락왕세자님,80,1706,9.96,1639,92,5347,31
순정,모락모락왕세자님,81,1768,9.93,1692,108,3222,14
순정,모락모락왕세자님,82,1580,9.94,1493,69,2699,18
순정,모락모락왕세자님,83,1570,9.93,1514,124,2999,15
순정,모락모락왕세자님,84,1498,9.93,1421,77,1696,21
순정,모락모락왕세자님,85,1605,9.96,1463,116,4577,10
순정,모락모락왕세자님,86,1409,9.94,1299,65,4733,11
순정,모락모락왕세자님,87,1361,9.95,1317,64,3811,13
순정,모락모락왕세자님,88,1319,9.93,1255,58,2085,14
순정,모락모락왕세자님,89,1305,9.94,1243,74,5124,16
순정,모락모락왕세자님,90,1234,9.96,1150,50,3078,20
순정,모락모락왕세자님,91,1291,9.96,1241,88,4146,9
순정,모락모락왕세자님,92,1198,9.95,1147,54,2381,9
순정,모락모락왕세자님,93,1222,9.95,1180,62,3304,40
순정,모락모락왕세자님,94,1197,9.95,1112,47,3360,96
순정,모락모락왕세자님,95,1127,9.93,1092,58,2150,22
순정,모락모락왕세자님,96,1075,9.94,1028,59,1620,11
순정,모락모락왕세자님,97,1098,9.93,1045,74,2112,17
순정,모락모락왕세자님,98,1123,9.95,1068,64,3002,7
순정,모락모락왕세자님,99,996,9.96,981,65,1735,18
순정,모락모락왕세자님,100,941,9.92,918,46,1813,18
순정,모락모락왕세자님,101,959,9.94,915,82,2396,103
순정,모락모락왕세자님,102,926,9.94,907,94,2716,77
액션,더복서,60,26450,9.96,23661,2191,172068,1546
액션,더복서,61,28304,9.97,24932,4283,190150,3215
액션,더복서,62,26755,9.95,22384,4819,128000,1768
액션,더복서,63,27152,9.96,23426,5397,190152,3037
액션,더복서,64,28466,9.87,27425,7676,177088,7293
액션,더복서,65,26982,9.93,25181,3076,205972,3402
액션,더복서,66,25924,9.93,23889,3660,208271,2453
액션,더복서,67,26135,9.9,26358,3997,179900,2851
액션,더복서,68,25020,9.93,24358,2824,171183,1747
액션,더복서,69,24701,9.95,22913,1983,122217,898
액션,더복서,70,25679,9.92,24852,2726,148978,4771
액션,더복서,71,27433,9.93,27769,2825,188205,2606
액션,더복서,72,30566,9.95,29623,5853,212858,2890
액션,더복서,73,25383,9.96,22677,2973,166426,3367
액션,더복서,74,24602,9.94,22374,2158,134570,1686
액션,더복서,75,23129,9.91,21756,2316,119707,1310
액션,더복서,76,23963,9.95,21922,2539,158693,907
액션,더복서,77,24267,9.8,24783,3319,152768,1503
액션,더복서,78,23982,9.83,23145,3480,132314,3451
액션,더복서,79,26823,9.6,34296,6380,257211,1691
액션,더복서,80,28150,9.41,41266,7156,202368,1854
액션,더복서,81,25813,9.97,25443,3716,216153,3123
액션,더복서,82,24366,9.96,23383,1966,157921,3792
액션,더복서,83,22703,9.96,21967,1558,76515,863
액션,더복서,84,23919,9.97,23163,3012,167396,1786
액션,더복서,85,23922,9.97,24151,2577,110703,2449
액션,더복서,86,24708,9.95,25076,2828,140189,1281
액션,더복서,87,24034,9.94,23296,2881,132798,1847
액션,더복서,88,23516,9.91,23621,2323,124748,1233
액션,더복서,89,23644,9.9,24314,2150,132404,1601
액션,더복서,90,23204,9.9,22318,4056,145403,2433
액션,더복서,91,23328,9.92,22928,1792,114214,1898
액션,더복서,92,22529,9.91,22238,1374,99030,4409
액션,더복서,93,23183,9.9,24134,1931,114744,1439
액션,더복서,94,24637,9.86,24554,2925,122836,1991
액션,더복서,95,23427,9.92,21693,1992,139874,1601
액션,더복서,96,22218,9.94,21170,1862,110280,1321
액션,더복서,97,22784,9.92,21227,2253,118774,982
액션,더복서,98,24596,9.9,25306,2673,106534,1346
액션,더복서,99,19819,9.89,37117,1533,58658,636
액션,더복서,100,14982,9.91,17397,975,46052,656
액션,더복서,101,14047,9.89,13718,1163,64047,1320
액션,더복서,102,12579,9.89,14372,1111,23200,219
액션,더복서,103,12427,9.9,13397,997,38221,323
액션,더복서,104,23019,9.95,23245,3403,47344,683
액션,더복서,105,20997,9.93,20212,808,67270,715
액션,더복서,106,21908,9.94,32695,659,86403,1047
액션,더복서,107,21319,9.94,21106,1018,103303,947
액션,더복서,108,21615,9.94,20992,1249,87311,896
액션,더복서,109,23442,9.95,24525,2722,97990,1103
액션,더복서,110,21648,9.88,21131,1478,69626,1006
액션,더복서,111,21480,9.77,23980,1247,84854,1883
액션,사신소년,78,17435,9.9,13467,1216,60827,1139
액션,사신소년,79,18256,9.95,14494,2045,85632,1184
액션,사신소년,80,18690,9.94,13922,4550,106409,950
액션,사신소년,81,17334,9.9,13312,1786,75010,940
액션,사신소년,82,17205,9.94,13784,1656,86714,650
액션,사신소년,83,17105,9.94,13829,852,69898,742
액션,사신소년,84,18469,9.94,15900,1520,64921,952
액션,사신소년,85,17418,9.97,14161,1891,99199,829
액션,사신소년,86,16876,9.95,13410,1636,57531,704
액션,사신소년,87,16908,9.96,14103,1526,95663,1051
액션,사신소년,88,17400,9.96,13827,2567,89995,1511
액션,사신소년,89,15953,9.79,13435,1855,50825,495
액션,사신소년,90,15727,9.9,12524,1543,71989,779
액션,사신소년,91,15815,9.91,12908,2109,59515,2891
액션,사신소년,92,16899,9.93,14580,1822,69936,1080
액션,사신소년,93,16452,9.93,14550,1580,67622,678
액션,사신소년,94,21717,9.97,21288,3266,109004,934
액션,사신소년,95,16481,9.95,13422,1172,70885,876
액션,사신소년,96,21171,9.97,19219,2791,170324,1589
액션,사신소년,97,16769,9.95,12784,1505,92887,753
액션,사신소년,98,15590,9.96,12631,862,63827,456
액션,사신소년,99,15885,9.96,13008,1169,62179,754
액션,사신소년,100,16068,9.94,12819,1787,80579,709
액션,사신소년,101,15773,9.95,12551,1259,90731,439
액션,사신소년,102,15619,9.94,12426,1040,66265,576
액션,사신소년,103,15782,9.96,12596,1534,108900,513
액션,사신소년,104,15694,9.94,12369,1493,69821,1077
액션,사신소년,105,16887,9.97,14320,2467,84279,623
액션,사신소년,106,17465,9.96,16060,2203,73535,588
액션,사신소년,107,17328,9.95,13595,2997,75106,1073
액션,사신소년,108,15751,9.95,12944,1656,43592,474
액션,사신소년,109,15476,9.94,13236,1441,43167,415
액션,사신소년,110,15579,9.92,13475,1659,71479,653
액션,사신소년,111,15022,9.94,12445,1341,37694,402
액션,사신소년,112,15856,9.93,13484,2271,75744,772
액션,사신소년,113,15270,9.9,14877,7161,27924,1108
액션,사신소년,114,15209,9.96,12705,1072,49075,743
액션,사신소년,115,15896,9.94,14089,1364,58762,559
액션,사신소년,116,15788,9.94,13886,1958,47472,558
